timestamp,course,heading,latitude,longitude,speed,vessel_id,C1 [-] (Parametric Roll Advanced 2 to 1),C2 [-] (Parametric Roll Advanced 2 to 1),C3 [-] (Parametric Roll Advanced 2 to 1),CTotal [-] (Parametric Roll Advanced 2 to 1),Parametric Roll Advanced 2 to 1 [-] (Parametric Roll Advanced 2 to 1),Pitch acceleration [deg/s2] (Motion Sensor),Pitch motion [deg] (Motion Sensor),Pitch motion - period [sec] (Motion Sensor),Pitch velocity [deg/s] (Motion Sensor),Roll acceleration [deg/s2] (Motion Sensor),Roll motion [deg] (Motion Sensor),Roll motion - period [sec] (Motion Sensor),Roll velocity [deg/s] (Motion Sensor),X acceleration [m/s2] (Motion Sensor),X motion [m] (Motion Sensor),X velocity [m/s] (Motion Sensor),Y acceleration [m/s2] (Motion Sensor),Y motion [m] (Motion Sensor),Y velocity [m/s] (Motion Sensor),Yaw acceleration [deg/s2] (Motion Sensor),Yaw motion [deg] (Motion Sensor),Yaw velocity [deg/s] (Motion Sensor),Z acceleration [m/s2] (Motion Sensor),Z motion [m] (Motion Sensor),Z velocity [m/s] (Motion Sensor),rpm,fuel_consumption_t_per_day,fuel_consumption_t_per_hour,fuel_cost_usd_per_hour
2026-03-12 21:15:00,120.59999847,118.05999756,9.58944988,-58.41387939,16.08910942,IMO1,0.103687,0.2803821,0.366537,0.00249789,0.0,0.35965163,0.50920683,45.97845078,0.26193652,0.37060744,0.79916239,20.57933044,0.26538014,0.1529952,0.26013798,0.16726483,0.26206613,0.55182058,0.33991566,0.3485516,0.25277504,0.20980333,0.3074716,0.85506213,0.50481081,64.35643768,185.10301713740077,7.712625714058365,7712.625714058366
2026-03-12 21:30:00,120.59999847,118.44000244,9.55556679,-58.35583115,15.96520996,IMO1,0.04384761,0.28622219,0.4111875,0.00168963,0.0,0.39128789,0.51934308,40.52621841,0.27341941,0.37227982,0.86462629,15.30206013,0.26732111,0.15987395,0.26483417,0.17100425,0.29201049,0.60086399,0.37316152,0.34460112,0.24177627,0.20784596,0.32371202,0.88727903,0.52568918,63.86083984,180.85952461432788,7.535813525596995,7535.8135255969955
2026-03-12 21:45:00,120.19999695,118.23000336,9.52208328,-58.29774857,15.91368961,IMO1,0.04694132,0.27949351,0.37311119,0.00433211,0.0,0.37964219,0.50532019,52.73635864,0.27010447,0.38432273,0.77968138,16.33609009,0.27210036,0.14204611,0.23610759,0.1514447,0.26089215,0.54256546,0.33377469,0.32341185,0.24201019,0.20007132,0.3026756,0.85416889,0.50181597,63.65475844,179.1142467873971,7.4630936161415455,7463.093616141546
2026-03-12 22:00:00,120.19999695,118.01000214,9.48851681,-58.23934937,16.02883911,IMO1,0.05891599,0.26800001,0.50292611,0.00183624,0.0,0.39086446,0.49690229,7.32272482,0.28148043,0.36590251,0.86708701,21.50583076,0.28533161,0.16410021,0.27592024,0.17545493,0.28190729,0.57094526,0.35257387,0.35264295,0.27485636,0.2220441,0.31564912,0.88601631,0.52145565,64.11535644,183.0305947462254,7.626274781092725,7626.274781092725
2026-03-12 22:15:00,120.09999847,118.23999786,9.45498371,-58.18067932,16.06685066,IMO1,0.05213705,0.22328369,0.51418102,0.01027512,0.0,0.36429098,0.486332,7.86799192,0.26786458,0.36497039,0.90221065,24.14746094,0.27392647,0.15317878,0.25225213,0.16309014,0.28125036,0.5178619,0.32953924,0.34458184,0.25415024,0.21344876,0.30753177,0.83220613,0.49776757,64.26740264,184.3358274734202,7.680659478059176,7680.659478059176
2026-03-12 22:30:00,120.40000153,118.68000031,9.42196655,-58.12255096,15.88496017,IMO1,0.06907474,0.28304821,0.37850809,0.00295472,0.0,0.36571395,0.49206907,40.67935181,0.25624433,0.38888201,0.80302334,14.71687031,0.27688766,0.15130424,0.25074282,0.16308726,0.28005287,0.5635758,0.35089445,0.35183439,0.24254219,0.20820637,0.30046704,0.82788974,0.49042004,63.53984068,178.1459167957132,7.422746533154716,7422.746533154716
2026-03-12 22:45:00,120.5,118.95999908,9.38776684,-58.06393051,16.12244987,IMO1,0.07180391,0.2415556,0.39911771,0.00454593,0.0,0.38045955,0.50552523,6.71229696,0.27108085,0.38655671,0.83567977,12.36587048,0.2860778,0.16125135,0.2639555,0.17325503,0.28030309,0.56316125,0.3478958,0.34365723,0.23479106,0.20719473,0.32004416,0.88811737,0.52570623,64.48979948,186.256135411626,7.76067230881775,7760.67230881775
2026-03-12 23:00:00,120.59999847,119.16000366,9.35326672,-58.00537109,16.14236069,IMO1,0.05426256,0.286603,0.52962542,0.00220711,0.0,0.36724478,0.48888692,51.04325104,0.26061025,0.38416877,0.78628856,22.80089951,0.27311859,0.15338144,0.25709206,0.16498743,0.26950359,0.53843349,0.33570924,0.35233146,0.23559298,0.20538677,0.30791664,0.82978773,0.49798021,64.56944276,186.9470529001368,7.7894605375057,7789.460537505701
2026-03-12 23:15:00,119.80000305,119.16000366,9.31868362,-57.94667816,16.19371986,IMO1,0.15008511,0.22777779,0.45899269,0.00422233,0.0,0.39097175,0.53232199,7.05209589,0.28849521,0.37906802,0.90053874,23.7179203,0.29062012,0.17540433,0.2957139,0.19083682,0.29752111,0.59562457,0.37190416,0.34401268,0.25147548,0.21049219,0.33401358,0.89190829,0.53777802,64.77487944,188.7371305208538,7.864047105035575,7864.047105035575
2026-03-12 23:30:00,120.59999847,118.91000366,9.2844162,-57.88774872,16.20606041,IMO1,0.06921127,0.2717174,0.50569677,0.00324999,0.0,0.36733139,0.46963912,44.40790939,0.24661596,0.36720797,0.77116972,24.13377953,0.26154828,0.14636461,0.24139874,0.1574735,0.26481593,0.54443556,0.33749843,0.35294878,0.25081518,0.21173935,0.31075922,0.85854256,0.50955027,64.82424164,189.1689452103227,7.882039383763446,7882.039383763446
2026-03-12 23:45:00,120.09999847,119.16000366,9.25061703,-57.829319,16.0398407,IMO1,0.1163171,0.2175072,0.51702631,0.00208368,0.0,0.36600128,0.48674953,8.01416588,0.26156834,0.38028967,0.82772112,15.8013401,0.28906614,0.15764055,0.26438814,0.16927478,0.2734561,0.52839708,0.32882863,0.34356171,0.24069256,0.20655507,0.30085421,0.83139324,0.4931792,64.1593628,183.40772934864316,7.641988722860131,7641.988722860131
2026-03-13 00:00:00,120.09999847,118.83000183,9.21650028,-57.77135086,15.99001026,IMO1,0.07175191,0.29622221,0.4674381,0.0046836,0.0,0.36921829,0.47951147,6.84692907,0.25580847,0.38047686,0.86175829,23.76369095,0.29400772,0.15079188,0.24422483,0.16155225,0.27642447,0.54443651,0.34006047,0.34883454,0.23036008,0.20271686,0.32288513,0.86139846,0.51900071,63.96004104,181.70367417060123,7.570986423775051,7570.986423775051
2026-03-13 00:15:00,120.69999695,119.22000122,9.18211746,-57.71308899,16.0960598,IMO1,0.08371758,0.2475006,0.45026481,0.00343261,0.0,0.37457764,0.51090223,36.32791901,0.25646481,0.38178873,0.85823268,15.82845974,0.27926412,0.1568345,0.27418199,0.17762728,0.27992535,0.55724531,0.34497035,0.33137861,0.21824791,0.19153742,0.31062201,0.87634885,0.51361012,64.3842392,185.34301031461462,7.722625429775609,7722.625429775609
2026-03-13 00:30:00,120.69999695,118.11000061,9.14888287,-57.65525055,15.84741974,IMO1,0.1065383,0.2906667,0.48623261,0.0105759,0.0,0.37321424,0.49087629,8.91115761,0.27365011,0.36822271,0.84666157,16.9187603,0.28485641,0.15770386,0.27244395,0.17040856,0.27713802,0.55860907,0.34403914,0.35191914,0.24233769,0.20751159,0.33010334,0.9237864,0.54547328,63.38967896,176.8858792646617,7.370244969360904,7370.244969360904
2026-03-13 00:45:00,120.30000305,118.27999878,9.11625004,-57.59822845,15.63156986,IMO1,0.09464276,0.29037991,0.40935141,0.00403131,0.0,0.37866348,0.50738531,9.3487072,0.27383873,0.38241202,0.86989468,23.97097015,0.29311064,0.15568657,0.2621929,0.16605496,0.28436208,0.57738835,0.35414225,0.3480314,0.24934874,0.20894095,0.32433164,0.9074387,0.5337764,62.52627944,169.75605326029873,7.073168885845781,7073.168885845781
2026-03-13 01:00:00,120.30000305,118.55999756,9.08333302,-57.54064941,15.76745033,IMO1,0.08480699,0.32955551,0.41496131,0.00732589,0.0,0.37992287,0.48040381,8.73103046,0.26160383,0.37914288,0.85493797,23.77664948,0.27931088,0.15141757,0.26153618,0.16591205,0.28151903,0.57385075,0.35585672,0.3336398,0.23358284,0.19887225,0.33439064,0.93216068,0.54967779,63.06980132,174.221559380358,7.25923164084825,7259.23164084825
2026-03-13 01:15:00,119.80000305,118.23999786,9.05003357,-57.48233032,15.9812603,IMO1,0.06002844,0.31926239,0.4798702,0.00700794,0.0,0.37749252,0.50989455,7.31856012,0.27770343,0.38545939,0.89798111,20.76811028,0.30128425,0.17329082,0.29071599,0.1865347,0.29161671,0.5712713,0.35362568,0.32989612,0.26461303,0.21555777,0.33451766,0.9189437,0.54650432,63.9250412,181.40554490151789,7.558564370896579,7558.564370896579
2026-03-13 01:30:00,119.80000305,118.33000183,9.0168829,-57.4239006,15.98416042,IMO1,0.09537622,0.28393689,0.4035283,0.00464544,0.0,0.37338343,0.52857929,10.2469902,0.2755377,0.37941971,0.92437083,23.12454987,0.29018614,0.16397598,0.27869046,0.17685166,0.30163753,0.62750465,0.38333407,0.34994048,0.26303732,0.21374579,0.35164824,0.97867936,0.57825071,63.93664168,181.504321840716,7.562680076696499,7562.680076696499
2026-03-13 01:45:00,121.80000305,119.90000153,8.98365021,-57.36497116,16.07385063,IMO1,0.07500426,0.2888889,0.43307599,0.00535204,0.0,0.38367954,0.47940138,10.83323956,0.26292691,0.37098622,0.829449,21.81504059,0.261134,0.15188251,0.25740027,0.16265574,0.27608904,0.62088197,0.372006,0.35387692,0.25856289,0.21699509,0.33587599,0.9550854,0.55936593,64.29540252,184.57686553606962,7.690702730669567,7690.702730669567
2026-03-13 02:00:00,121.09999847,120.12999725,8.94863319,-57.30688095,16.12266922,IMO1,0.07549843,0.28882471,0.39930859,0.00119668,0.0,0.38054878,0.47270963,8.90325546,0.25900358,0.3775084,0.8423416,22.63536072,0.2753818,0.14761354,0.24408811,0.15626357,0.28729168,0.58006299,0.36180025,0.3339099,0.23794755,0.20064469,0.33562079,0.91161042,0.54486364,64.49067688,186.26373770026333,7.760989070844306,7760.989070844306
2026-03-13 02:15:00,121.09999847,120.16000366,8.91363335,-57.24863052,16.19865036,IMO1,0.08755039,0.29133329,0.4990254,0.00866111,0.0,0.38686058,0.53654647,7.99192286,0.27884337,0.36917451,0.87275064,23.8290596,0.27912822,0.16985613,0.28694263,0.18415032,0.28347826,0.59004408,0.36294246,0.34477517,0.2478727,0.20907794,0.33656076,0.92965221,0.55133927,64.79460144,188.90957733151143,7.8712323888129765,7871.232388812977
2026-03-13 02:30:00,119.40000153,119.12999725,8.87971687,-57.1901207,16.09877014,IMO1,0.0612576,0.30377781,0.39587229,0.00512067,0.0,0.37930775,0.51780045,8.03753185,0.28700283,0.39430767,0.83275342,22.63030052,0.28237998,0.16923593,0.29031807,0.18376455,0.29801971,0.62789011,0.38420612,0.35682714,0.25457162,0.21417309,0.343952,0.97711647,0.57174772,64.39508056,185.4366532010122,7.726527216708842,7726.5272167088415
2026-03-13 02:45:00,120.0,119.08000183,8.84654999,-57.13167953,15.99831963,IMO1,0.05327759,0.30148849,0.433988,0.00228895,0.0,0.37029654,0.54154766,9.99494743,0.27135152,0.37606433,0.78566146,21.78112984,0.28487274,0.16546617,0.28806841,0.18222536,0.27276656,0.55885404,0.3437171,0.34158477,0.24812527,0.20967215,0.31643656,0.89805299,0.52557629,63.99327852,181.9870938386727,7.582795576611363,7582.795576611363
2026-03-13 03:00:00,120.5,120.16000366,8.81328297,-57.07365036,15.92625999,IMO1,0.04662069,0.2473333,0.2896696,0.00281456,0.0,0.36813471,0.48050377,8.37378407,0.26230821,0.3738637,0.80085826,24.03418922,0.25665426,0.15594682,0.24582088,0.1603014,0.27122149,0.5554505,0.3406578,0.35090452,0.23704439,0.20784384,0.30754378,0.86982596,0.50902224,63.70503996,179.53903447234302,7.4807931030142925,7480.793103014293
2026-03-13 03:15:00,119.09999847,118.48000336,8.77970028,-57.01617813,15.81099987,IMO1,0.09525454,0.28771389,0.45592749,0.01005682,0.0,0.37018722,0.51476842,7.27232504,0.26400664,0.37585893,0.92036384,14.11655045,0.28718135,0.16775709,0.28669015,0.18632337,0.31170645,0.63867372,0.39483023,0.35140404,0.24823922,0.21169287,0.3348304,0.92681599,0.54942596,63.24399948,175.66914485492399,7.319547702288499,7319.5477022885
2026-03-13 03:30:00,119.30000305,119.25,8.74733353,-56.9573288,15.97844982,IMO1,0.0970199,0.22488891,0.41216791,0.0016908,0.0,0.3859196,0.55650455,44.95193863,0.28850895,0.3792952,0.83778852,24.10588074,0.28727058,0.17519733,0.30148959,0.19212332,0.28249156,0.57196301,0.35378283,0.36151695,0.25643605,0.2160131,0.34725687,0.94784921,0.56532675,63.91379928,181.30985526418937,7.554577302674557,7554.577302674556
2026-03-13 03:45:00,118.90000153,118.77999878,8.71486664,-56.89847183,16.00247002,IMO1,0.06939702,0.2361697,0.38652301,0.00366008,0.0,0.37004521,0.5102762,7.8062129,0.2615484,0.39749318,0.9143889,24.12619019,0.30966038,0.16462187,0.28172401,0.18059814,0.30478424,0.58671802,0.3657262,0.35008204,0.24905065,0.21516472,0.33507183,0.92390406,0.54809934,64.00988008,182.12876747657833,7.5886986448574305,7588.698644857431
2026-03-13 04:00:00,118.90000153,119.15000153,8.68236637,-56.83909988,16.09955025,IMO1,0.07276951,0.31970671,0.47051921,0.00114102,0.0,0.39047745,0.54671496,8.51652622,0.29564714,0.37628236,0.99314862,23.45269966,0.2975226,0.18369971,0.3181619,0.19817689,0.33143321,0.69826728,0.42709094,0.34890798,0.2658307,0.21803781,0.36656356,1.02799666,0.60562438,64.398201,185.46361203010198,7.727650501254249,7727.650501254249
2026-03-13 04:15:00,119.80000305,120.43000031,8.649683,-56.77943039,16.19046021,IMO1,0.04210082,0.30133331,0.41801769,0.00409583,0.0,0.3850292,0.54096198,7.71429586,0.28982261,0.38646826,0.87924439,23.67193985,0.29787326,0.17388496,0.29289022,0.18483983,0.324431,0.70479655,0.42816609,0.3504757,0.26210061,0.22056878,0.35474336,0.99409181,0.58611941,64.76184084,188.62318020613503,7.859299175255626,7859.299175255626
2026-03-13 04:30:00,121.19999695,121.27999878,8.61458302,-56.72105026,16.23393059,IMO1,0.0779956,0.2492779,0.32526729,0.00226102,0.0,0.38586062,0.52050436,8.53375626,0.28595313,0.39410144,0.87232852,21.75099945,0.28781936,0.17413814,0.28583804,0.18273786,0.29429701,0.61945176,0.37857839,0.33904883,0.26893353,0.21747567,0.34567299,0.96618915,0.56915981,64.93572236,190.14658771691342,7.922774488204726,7922.774488204726
2026-03-13 04:45:00,120.90000153,121.44000244,8.57943344,-56.66238022,16.25118065,IMO1,0.0571419,0.25822219,0.39441091,0.00246164,0.0,0.38767269,0.54882306,6.96656513,0.28527316,0.39338487,0.93116874,24.01551056,0.3007943,0.17699009,0.29967165,0.19061925,0.31961846,0.69072378,0.42024419,0.35731035,0.26776558,0.22373138,0.36693615,1.02039385,0.60400295,65.0047226,190.75337729456987,7.948057387273745,7948.057387273745
2026-03-13 05:00:00,120.80000305,120.95999908,8.54459953,-56.60363007,16.25600052,IMO1,0.08860057,0.30970901,0.509812,0.00318227,0.0,0.39021465,0.53867233,8.89564228,0.2940135,0.38389957,0.87684798,14.51605034,0.29711723,0.18460831,0.31800327,0.20165442,0.29374948,0.61544389,0.37706354,0.34992173,0.27338779,0.22408128,0.34488556,0.96985888,0.57166302,65.02400208,190.923151887012,7.955131328625501,7955.131328625501
2026-03-13 05:15:00,120.69999695,120.98000336,8.51003361,-56.54494858,16.2383194,IMO1,0.08934877,0.252,0.34921291,0.00438684,0.0,0.3822124,0.52585757,8.68539715,0.28984079,0.37217191,0.84947658,23.99148941,0.27170318,0.17490593,0.29867694,0.18649153,0.29698929,0.62577009,0.38226655,0.3413361,0.27161163,0.21744391,0.33078185,0.93832511,0.55018395,64.9532776,190.30084663862843,7.929201943276184,7929.2019432761845
2026-03-13 05:30:00,120.30000305,120.79000092,8.47539997,-56.48643112,16.17676926,IMO1,0.06297697,0.31193069,0.42677689,0.00364666,0.0,0.39056629,0.56601089,10.46708012,0.30151412,0.39711943,0.90769911,10.51842976,0.3036589,0.18314067,0.29836732,0.18973324,0.32308227,0.65533584,0.40231717,0.35114887,0.28460202,0.22671422,0.32832038,0.91982591,0.54104859,64.70707704,188.1450750700526,7.839378127918859,7839.378127918859
2026-03-13 05:45:00,120.19999695,121.25,8.4410162,-56.42766953,16.21212006,IMO1,0.06044009,0.324,0.382384,0.00383014,0.0,0.38607681,0.52716678,9.2480917,0.28360966,0.37933019,0.84939355,23.87413979,0.29029629,0.16676113,0.28667864,0.17895642,0.28258321,0.57996154,0.3527149,0.36035091,0.277637,0.22283421,0.30916047,0.8567189,0.50738496,64.84848024,189.38122251369387,7.890884271403912,7890.884271403912
2026-03-13 06:00:00,118.19999695,120.19999695,8.40709972,-56.36922836,16.10955048,IMO1,0.07900318,0.2946012,0.40899479,0.00644629,0.0,0.38430679,0.58558404,7.45168495,0.30347797,0.39001787,0.92302799,16.29220963,0.31799117,0.18577568,0.32433492,0.20380428,0.31805462,0.68686885,0.41201857,0.35574815,0.27957246,0.2242669,0.36090016,1.04065621,0.60556781,64.43820192,185.80942871809285,7.742059529920535,7742.059529920535
2026-03-13 06:15:00,119.40000153,121.31999969,8.37466621,-56.31105042,15.83767033,IMO1,0.06341266,0.21595199,0.30867511,0.0018304,0.0,0.3725237,0.51890647,9.06863785,0.2822428,0.38303387,0.90281206,15.66308975,0.31943613,0.16854228,0.27019203,0.17273977,0.31279555,0.64017171,0.3876442,0.34440726,0.27180734,0.21926707,0.33908373,0.97007114,0.56640416,63.35068132,176.5596168954736,7.356650703978066,7356.650703978066
2026-03-13 06:30:00,119.5,121.16999817,8.34221554,-56.25315094,15.8156004,IMO1,0.09339953,0.28044441,0.43262151,0.00522963,0.0,0.39671132,0.60072523,8.96389103,0.31798273,0.38870719,0.98605084,14.76564026,0.30127284,0.19363238,0.32737261,0.20604515,0.31461781,0.62765926,0.38961667,0.34208223,0.26737663,0.21614839,0.34341738,0.92805332,0.55486363,63.2624016,175.82253294312304,7.325938872630126,7325.938872630126
2026-03-13 06:45:00,119.59999847,121.04000092,8.30923367,-56.19543076,15.83008003,IMO1,0.08899012,0.3150411,0.43077889,0.00389422,0.0,0.37132502,0.51981056,9.12810802,0.27555776,0.38229606,0.92545396,23.30752945,0.28832653,0.16220519,0.2642251,0.17140323,0.30694729,0.65286797,0.39669311,0.35201249,0.24964736,0.2113717,0.36236721,1.01307034,0.59799719,63.32032012,176.3058867196962,7.346078613320675,7346.078613320675
2026-03-13 07:00:00,120.5,121.34999847,8.27614975,-56.13850021,15.69865036,IMO1,0.08364087,0.2368889,0.3900941,0.00062255,0.0,0.40376207,0.6062817,7.71930599,0.32138368,0.39427346,0.9053461,14.63088989,0.30179426,0.18725957,0.30948961,0.1964404,0.30950379,0.64063787,0.39593932,0.35217044,0.27531168,0.22214596,0.35315859,0.97906554,0.58040869,62.79460144,171.95089188892075,7.164620495371698,7164.620495371698
2026-03-13 07:15:00,122.0,122.91000366,8.24298286,-56.08184814,15.63434029,IMO1,0.06208217,0.3041546,0.35407901,0.00497,0.0,0.386406,0.55278367,9.11918163,0.29311413,0.37410164,0.97654361,12.47935963,0.29439127,0.17391481,0.30000582,0.18706547,0.3285774,0.71288943,0.43096817,0.35361287,0.25518769,0.21339066,0.3779586,1.05124378,0.62274224,62.53736116,169.84632838121718,7.076930349217382,7076.930349217382
2026-03-13 07:30:00,121.80000305,122.91000366,8.20763302,-56.02637863,15.69853973,IMO1,0.08159614,0.3217063,0.50002182,0.00174037,0.0,0.37228492,0.52199984,7.70982313,0.28276905,0.3746573,0.94032341,23.65064049,0.28785574,0.1731879,0.29454216,0.18678868,0.31306985,0.66860878,0.40535039,0.35951149,0.27078268,0.22219221,0.34600753,0.96716839,0.57071424,62.79415892,171.94725664779924,7.164469026991635,7164.4690269916355
2026-03-13 07:45:00,120.40000153,120.5,8.17323303,-55.9701004,15.71650028,IMO1,0.1007885,0.2137778,0.45178339,0.00652115,0.0,0.38081133,0.53311175,9.74553967,0.28628281,0.37612534,0.92375624,13.71794987,0.28413117,0.17352574,0.30263624,0.18830265,0.30790576,0.66748363,0.40427181,0.35989332,0.27775037,0.22433983,0.34406477,0.97435242,0.57192278,62.86600112,172.53810177574053,7.189087573989188,7189.087573989188
2026-03-13 08:00:00,121.30000305,120.83000183,8.13891697,-55.91287994,15.87152004,IMO1,0.09849294,0.31681851,0.45362511,0.00411098,0.0,0.39499283,0.54353714,7.70634699,0.300762,0.36523297,0.81540263,21.71011925,0.26779658,0.18571799,0.32462788,0.20094739,0.27639046,0.59692162,0.36187902,0.35595435,0.26205584,0.21872541,0.3431384,0.96828514,0.56978935,63.48608016,177.6941160308566,7.403921501285692,7403.921501285691
2026-03-13 08:15:00,119.19999695,118.48999786,8.10551643,-55.85572815,15.79001045,IMO1,0.1286898,0.2073333,0.51768869,0.00549544,0.0,0.38232896,0.57597041,10.49967957,0.29309452,0.36606365,0.87859768,14.39995003,0.26934507,0.17970927,0.31924582,0.19834624,0.29645088,0.64103162,0.38586932,0.35036477,0.23558389,0.20642555,0.33920944,0.9722147,0.56725317,63.1600418,174.97046023625373,7.290435843177239,7290.435843177239
2026-03-13 08:30:00,119.40000153,119.83999634,8.07479954,-55.7989006,15.40112019,IMO1,0.06407987,0.21039771,0.54068983,0.00404308,0.0,0.38647404,0.57165062,9.76912785,0.31008732,0.38823569,1.03767383,24.14035988,0.31917247,0.19252403,0.34301192,0.2091133,0.30400434,0.61776507,0.3725588,0.34770769,0.27250472,0.21889871,0.33454746,0.95311177,0.55725622,61.60448076,162.35826892246894,6.764927871769539,6764.92787176954
2026-03-13 08:45:00,119.80000305,119.26999664,8.04276657,-55.74291992,15.37283993,IMO1,0.08787122,0.2375028,0.37073231,0.00465056,0.0,0.37070772,0.52854794,9.12355423,0.28419074,0.38601688,0.86077565,24.02256012,0.28911781,0.16635253,0.28755629,0.17843747,0.30358034,0.64891803,0.39224771,0.35239848,0.25794512,0.21201257,0.33927521,0.98387349,0.57065487,61.49135972,161.46552060833952,6.72773002534748,6727.73002534748
2026-03-13 09:00:00,121.5,119.44000244,8.00986671,-55.6868515,15.49820042,IMO1,0.09061361,0.3222222,0.4058387,0.01008776,0.0,0.35974768,0.48731166,8.04142761,0.27322727,0.3805097,0.862068,21.59929085,0.27443445,0.16362529,0.2875343,0.17653112,0.27116776,0.59369153,0.35459265,0.35552955,0.25500977,0.21320644,0.34154594,1.01379049,0.58330232,61.99280168,165.44791570217214,6.8936631542571725,6893.663154257172
2026-03-13 09:15:00,121.59999847,119.76999664,7.97621679,-55.63106918,15.52353954,IMO1,0.04136912,0.27660519,0.45990559,0.00153903,0.0,0.36728483,0.49604923,8.33845043,0.27414453,0.35494679,0.73951632,23.5467205,0.24518865,0.15026015,0.25862235,0.16096777,0.2479468,0.54580325,0.32627514,0.34744227,0.24487498,0.20259725,0.31046715,0.91643435,0.52758247,62.09415816,166.2607512271494,6.927531301131225,6927.531301131225
2026-03-13 09:30:00,118.30000305,115.94999695,7.94326687,-55.57577133,15.35410023,IMO1,0.05732859,0.32644439,0.4535251,0.00258193,0.0,0.38658398,0.5349564,9.31462669,0.29787925,0.37334776,0.95435309,45.50386047,0.26830429,0.16621917,0.28906748,0.17918181,0.29295433,0.66491795,0.39230436,0.33875293,0.2592279,0.2111391,0.38718423,1.14947152,0.66152179,61.41640092,160.87575415936936,6.703156423307057,6703.156423307057
2026-03-13 09:45:00,119.59999847,116.87000275,7.91200018,-55.51937866,15.37193966,IMO1,0.05740084,0.2959342,0.4691143,0.00303753,0.0,0.39216313,0.57338107,8.44869137,0.32110909,0.3635506,0.75406927,13.17778015,0.23897451,0.18847689,0.33184785,0.20062856,0.24519476,0.55934846,0.33392912,0.3548179,0.26922315,0.21695921,0.33099899,0.97318757,0.56082213,61.48775864,161.43715485699698,6.726548119041541,6726.548119041541
2026-03-13 10:00:00,120.69999695,117.38999939,7.87978315,-55.46334839,15.42020035,IMO1,0.04966085,0.36866671,0.44496131,0.0078827,0.0,0.38739112,0.58506382,7.58016205,0.31302804,0.36248672,0.85058969,11.99228001,0.2495686,0.17726453,0.30524164,0.18804322,0.29061207,0.67582589,0.40121624,0.34364408,0.2799395,0.21996486,0.37003881,1.08396947,0.62702662,61.6808014,162.96244468276046,6.790101861781686,6790.101861781686
2026-03-13 10:15:00,119.69999695,116.80000305,7.84718323,-55.40787125,15.31591988,IMO1,0.03718652,0.39346811,0.48294151,0.00186355,0.0,0.40125239,0.65326381,11.07155991,0.35211232,0.35535008,0.81575501,10.26463032,0.24714752,0.20670027,0.3626256,0.21987516,0.28294986,0.6965034,0.4097161,0.3544468,0.30441439,0.23183897,0.38739157,1.16093326,0.66554052,61.26367952,159.67860849674497,6.653275354031041,6653.2753540310405
2026-03-13 10:30:00,119.90000153,116.66000366,7.81491709,-55.35232925,15.33872032,IMO1,0.06702723,0.29171291,0.38798529,0.00516292,0.0,0.39061475,0.54468071,9.13099289,0.29891032,0.37484017,0.91272229,24.05149078,0.28467229,0.17022306,0.2882469,0.17856504,0.29080015,0.64220268,0.37944362,0.34966141,0.27076599,0.21855265,0.35615736,1.06042075,0.60844433,61.35488128,160.3927997048157,6.683033321033988,6683.033321033988
2026-03-13 10:45:00,120.0,116.37000275,7.78266716,-55.29679871,15.30751991,IMO1,0.04871159,0.29977781,0.44992551,0.00206249,0.0,0.38410413,0.58534807,8.40466118,0.31705433,0.36873895,0.85399026,23.10770035,0.27169564,0.17768034,0.30549416,0.18733372,0.28424484,0.60665584,0.36680877,0.34726816,0.28177854,0.22202706,0.33845326,0.96501184,0.56488335,61.23007964,159.41602680987447,6.642334450411436,6642.334450411436
2026-03-13 11:00:00,117.59999847,115.51000214,7.75056601,-55.24105072,15.33321953,IMO1,0.06349397,0.31459671,0.44697139,0.00607754,0.0,0.37101018,0.53274405,46.70542145,0.268484,0.37846202,0.79431587,10.21572971,0.27544796,0.1524744,0.26508626,0.16610117,0.26410142,0.56574553,0.33748126,0.35048312,0.23511422,0.20358273,0.29600638,0.87334454,0.50172347,61.33287812,160.220300815482,6.67584586731175,6675.84586731175
2026-03-13 11:15:00,119.59999847,117.75,7.7182169,-55.18568039,15.26692963,IMO1,0.08124968,0.2342222,0.39414331,0.00616314,0.0,0.37870604,0.53346115,8.51821995,0.28601912,0.37696546,0.91205752,22.91139984,0.30593592,0.17301244,0.29686296,0.18398644,0.30267864,0.62985146,0.37812483,0.35284561,0.28039017,0.22341883,0.34308237,0.99395835,0.57568973,61.06771852,158.15123704883922,6.5896348770349675,6589.634877034968
2026-03-13 11:30:00,120.09999847,118.48999786,7.68625021,-55.12990189,15.34533978,IMO1,0.03711357,0.26616311,0.4491933,0.00670874,0.0,0.38406208,0.54387397,9.75154018,0.29439902,0.36699983,0.92758566,24.10462952,0.28315213,0.16462272,0.28000244,0.17253394,0.30048648,0.6540727,0.39066896,0.34418491,0.26566091,0.21558067,0.33995327,0.99187493,0.57338458,61.38135912,160.60054297492198,6.691689290621749,6691.689290621749
2026-03-13 11:45:00,120.69999695,118.33000183,7.6546998,-55.07508087,15.08148003,IMO1,0.07701863,0.3326667,0.37774029,0.00839427,0.0,0.38036776,0.55398268,11.05208015,0.30002698,0.38146234,0.93086553,11.08794975,0.28671741,0.16396871,0.26918161,0.16919167,0.30450293,0.67126739,0.40329269,0.34590855,0.27689943,0.22175504,0.35346714,1.02401173,0.59503466,60.32592012,152.4577029326014,6.352404288858391,6352.404288858392
